price_history_id,property_id,change_date,new_price
2646,1279,2019-07-20,19446361
2647,1279,2023-07-10,23715256
2648,1280,2015-01-01,14213959
2649,1280,2023-02-11,13888634
2650,1281,2015-01-01,8829095
2651,1281,2023-12-08,9486661
2652,1282,2015-01-01,14680884
2653,1283,2015-01-01,19503399
2654,1283,2017-11-08,22412819
2655,1283,2026-03-11,20432386
2656,1284,2015-01-01,7796382
2657,1284,2020-04-09,8831972
2658,1284,2021-10-26,11004235
2659,1285,2015-01-01,17570995
2660,1285,2016-11-24,15994768
2661,1285,2023-01-17,14256186
2662,1285,2023-09-05,14825413
2663,1286,2015-01-01,6256443
2664,1286,2018-10-24,7478729
2665,1287,2015-01-01,15037420
2666,1287,2015-10-07,17262637
2667,1287,2015-11-15,18450667
2668,1287,2015-11-30,17340715
2669,1288,2015-01-01,10108466
2670,1289,2015-01-01,10617344
2671,1289,2017-12-28,10419961
2672,1290,2015-01-01,15400418
2673,1291,2015-01-01,1876918
2674,1291,2020-11-03,1671409
2675,1292,2015-01-01,19065703
2676,1293,2015-01-01,19975258
2677,1293,2020-12-29,22083969
2678,1294,2015-01-01,19333436
2679,1294,2019-06-12,17030158
2680,1294,2021-11-22,15130828
2681,1295,2015-01-01,8536439
2682,1295,2025-11-27,8963578
2683,1296,2015-01-01,4405979
2684,1296,2019-07-05,5122587
2685,1297,2015-01-01,7601304
2686,1297,2020-10-17,6729843
2687,1298,2015-01-01,9215572
2688,1299,2015-01-01,7986678
2689,1299,2019-03-30,8001180
2690,1300,2015-01-01,16821933
2691,1300,2019-01-23,19513546
2692,1301,2015-01-01,1136463
2693,1301,2019-11-11,1090490
2694,1301,2022-07-26,1194542
2695,1301,2025-07-30,1404551
2696,1302,2015-01-01,19585479
2697,1302,2017-04-26,16797282
2698,1302,2020-12-09,20299430
2699,1302,2023-09-03,20393598
2700,1303,2015-01-01,10230773
2701,1303,2024-12-13,9178331
2702,1304,2015-01-01,5109951
2703,1304,2019-07-08,5157436
2704,1304,2025-08-30,4789111
2705,1304,2025-10-23,5542368
2706,1305,2015-01-01,15831782
2707,1305,2023-08-28,15504474
2708,1306,2015-01-01,10327164
2709,1306,2019-11-14,11870724
2710,1306,2019-11-24,14798020
2711,1307,2015-01-01,6517951
2712,1307,2022-09-29,7371884
2713,1308,2015-01-01,12558584
2714,1308,2015-02-07,11705177
2715,1308,2019-11-17,13769711
2716,1309,2015-01-01,4653566
2717,1309,2017-01-04,5347973
2718,1310,2015-01-01,11085630
2719,1311,2015-01-01,14267811
2720,1311,2020-04-18,13624415
2721,1311,2021-04-29,16193873
2722,1312,2015-01-01,3681799
2723,1312,2015-08-07,3291288
2724,1312,2020-08-05,3642838
2725,1312,2026-05-03,4120072
2726,1313,2015-01-01,13860330
2727,1313,2018-08-10,14925673
2728,1313,2021-07-24,13214780
2729,1314,2015-01-01,14757250
2730,1314,2018-05-01,16511798
2731,1315,2015-01-01,14814155
2732,1315,2023-03-17,15855317
2733,1316,2015-01-01,8329993
2734,1316,2015-09-08,9079966
2735,1317,2015-01-01,2102648
2736,1318,2015-01-01,14073793
2737,1319,2015-01-01,12740841
2738,1319,2022-04-09,13740840
2739,1319,2025-04-07,12304034
2740,1320,2015-01-01,9284539
2741,1320,2020-09-11,8902419
2742,1321,2015-01-01,2137070
2743,1321,2016-10-20,1886010
2744,1321,2026-01-14,1773921
2745,1322,2015-01-01,10132689
2746,1322,2016-02-13,9485997
2747,1322,2016-10-11,11544996
2748,1322,2023-11-22,11749398
2749,1323,2015-01-01,17174282
2750,1323,2025-01-17,16007244
2751,1324,2015-01-01,10181565
2752,1324,2021-09-13,9063184
2753,1325,2015-01-01,2529762
2754,1325,2017-01-19,2702287
2755,1325,2026-01-11,3044240
2756,1326,2015-01-01,3973288
2757,1326,2018-05-14,4895112
2758,1326,2024-02-06,5854505
2759,1327,2015-01-01,17563266
2760,1327,2025-12-21,15193610
2761,1328,2015-01-01,9423685
2762,1328,2021-03-11,8353685
2763,1328,2022-07-02,8438747
2764,1328,2026-02-21,10465125
2765,1329,2015-01-01,3786292
2766,1329,2020-12-03,3290379
2767,1329,2025-06-29,3206869
2768,1330,2015-01-01,6420704
2769,1330,2020-07-16,5556868
2770,1330,2024-08-04,5900586
2771,1331,2015-01-01,14999885
2772,1331,2017-10-13,18304837
2773,1331,2019-10-03,18518625
2774,1332,2015-01-01,19263383
2775,1332,2018-01-12,22137400
2776,1332,2023-12-04,19457479
2777,1332,2024-10-12,21370884
2778,1333,2015-01-01,2327262
2779,1334,2015-01-01,5844570
2780,1335,2015-01-01,7730085
2781,1336,2015-01-01,12043656
2782,1336,2016-10-03,11495106
2783,1337,2015-01-01,6232355
2784,1337,2018-04-01,5819847
2785,1337,2019-03-10,5406595
2786,1337,2026-04-26,5515737
2787,1338,2015-01-01,17040876
2788,1338,2026-01-07,19060559
2789,1339,2015-01-01,17296161
2790,1339,2017-08-01,21123058
2791,1339,2019-11-30,18796896
2792,1340,2015-01-01,19238350
2793,1340,2016-04-20,16966974
2794,1341,2015-01-01,17124663
2795,1342,2015-01-01,3899451
2796,1342,2025-06-24,3495477
2797,1342,2026-05-12,4197236
2798,1343,2015-01-01,4280316
2799,1343,2025-06-15,4168063
2800,1344,2015-01-01,1544381
2801,1344,2016-06-25,1500183
2802,1344,2022-10-30,1553547
2803,1344,2022-11-10,1859553
2804,1345,2015-01-01,6421455
2805,1345,2015-02-06,6795837
2806,1345,2016-05-18,7959295
2807,1345,2023-11-04,7046411
2808,1346,2015-01-01,4087532
2809,1347,2015-01-01,18905238
2810,1347,2016-11-01,20848703
2811,1348,2015-01-01,11640573
2812,1349,2015-01-01,17259768
2813,1349,2021-06-03,15189168
2814,1349,2022-07-06,18557737
2815,1349,2022-11-03,17356136
2816,1350,2015-01-01,15634423
2817,1350,2020-01-05,16479159
2818,1351,2015-01-01,17470511
2819,1351,2018-04-18,20861092
2820,1352,2015-01-01,7292204
2821,1352,2021-06-13,6895047
2822,1353,2015-01-01,3673989
2823,1354,2015-01-01,17754299
2824,1354,2015-11-17,21984266
2825,1355,2015-01-01,13715479
2826,1356,2015-01-01,10605561
2827,1357,2015-01-01,6091944
2828,1358,2015-01-01,10528079
2829,1358,2019-06-29,9269489
2830,1358,2024-04-12,8759550
2831,1359,2015-01-01,12258029
2832,1360,2015-01-01,2724669
2833,1360,2025-08-11,3039051
2834,1361,2015-01-01,7225894
2835,1361,2015-01-16,7316997
2836,1362,2015-01-01,9498361
2837,1362,2023-11-04,9354499
2838,1362,2025-02-02,11686913
2839,1363,2015-01-01,6888814
2840,1363,2020-08-23,7224569
2841,1363,2025-04-08,7042185
2842,1364,2015-01-01,3518320
2843,1365,2015-01-01,13189793
2844,1366,2015-01-01,3181191
2845,1366,2016-09-09,3297679
2846,1366,2017-08-22,3519023
2847,1366,2022-06-17,3983233
2848,1367,2015-01-01,10258246
2849,1367,2019-05-24,12473622
2850,1368,2015-01-01,13042284
2851,1368,2018-10-19,14239612
2852,1369,2015-01-01,18001479
2853,1369,2022-01-26,22139213
2854,1370,2015-01-01,8412365
2855,1370,2019-08-13,7253563
2856,1370,2023-01-01,6472983
2857,1370,2024-10-03,8066395
2858,1371,2015-01-01,12433106
2859,1371,2019-04-21,12298172
2860,1372,2015-01-01,14485205
2861,1373,2015-01-01,13215882
2862,1373,2018-06-30,12799548
2863,1373,2025-04-13,11625289
2864,1374,2015-01-01,7181780
2865,1374,2025-10-26,8185537
2866,1375,2015-01-01,16290242
2867,1376,2015-01-01,14562947
2868,1377,2015-01-01,13134131
2869,1377,2020-03-14,11300030
2870,1378,2015-01-01,13844018
2871,1378,2021-08-23,14405591
2872,1378,2023-03-02,16067056
2873,1379,2015-01-01,3785122
2874,1380,2015-01-01,10209161
2875,1381,2015-01-01,8465266
2876,1382,2015-01-01,13686026
2877,1382,2023-10-17,16865130
2878,1383,2015-01-01,15125721
2879,1383,2024-01-27,14434033
2880,1383,2024-11-27,16815378
2881,1384,2015-01-01,18178235
2882,1384,2018-08-11,21326899
2883,1385,2015-01-01,1172741
2884,1386,2015-01-01,14819394
2885,1386,2023-08-08,16150205
2886,1387,2015-01-01,10124904
2887,1387,2016-05-21,11863175
2888,1387,2021-08-26,10559604
2889,1387,2022-02-09,9548313
2890,1388,2015-01-01,5721732
2891,1389,2015-01-01,14678257
2892,1390,2015-01-01,17827621
2893,1390,2016-07-17,16021430
2894,1390,2025-10-01,19194837
2895,1391,2015-01-01,6413597
2896,1392,2015-01-01,5792419
2897,1392,2023-12-16,5342883
2898,1393,2015-01-01,19658492
2899,1394,2015-01-01,1441944
2900,1394,2026-04-27,1497339
2901,1395,2015-01-01,6219212
2902,1395,2023-03-05,6176712
2903,1396,2015-01-01,10971043
2904,1397,2015-01-01,10157660
2905,1398,2015-01-01,19597369
2906,1399,2015-01-01,4886342
2907,1400,2015-01-01,4415164
2908,1400,2021-07-08,5405948
2909,1400,2022-10-25,5345464
2910,1401,2015-01-01,1996608
2911,1401,2020-03-23,2452387
2912,1401,2020-05-19,2392959
2913,1402,2015-01-01,11693274
2914,1402,2015-12-13,14353162
2915,1402,2023-11-27,17526046
2916,1402,2024-03-07,16051979
2917,1403,2015-01-01,18804404
2918,1403,2019-12-26,22930359
2919,1404,2015-01-01,1256885
2920,1404,2016-05-20,1287895
2921,1404,2018-03-20,1155324
2922,1405,2015-01-01,13058932
2923,1405,2022-01-18,14007138
2924,1405,2025-07-09,12135419
2925,1405,2025-10-17,14000248
2926,1406,2015-01-01,18588926
2927,1407,2015-01-01,5282409
2928,1407,2016-02-23,4526377
2929,1407,2017-10-07,3979206
2930,1407,2020-05-30,4806809
2931,1408,2015-01-01,4433513
2932,1408,2022-08-09,5382344
2933,1409,2015-01-01,12053781
2934,1410,2015-01-01,3590445
2935,1410,2024-08-07,4303632
2936,1411,2015-01-01,5236168
2937,1411,2015-08-14,5520049
2938,1411,2025-11-22,6693368
2939,1412,2015-01-01,9812635
2940,1413,2015-01-01,19645197
2941,1413,2015-06-22,20267024
2942,1414,2015-01-01,5324925
2943,1414,2020-06-19,4899540
2944,1415,2015-01-01,18110726
2945,1415,2018-04-18,22104781
2946,1416,2015-01-01,8491787
2947,1417,2015-01-01,8449520
2948,1417,2016-02-07,8864296
2949,1417,2026-04-14,10770923
2950,1418,2015-01-01,1836763
2951,1418,2017-04-13,1728279
2952,1419,2015-01-01,19733813
2953,1419,2022-02-22,17684722
2954,1420,2015-01-01,5895892
2955,1421,2015-01-01,15919400
2956,1422,2015-01-01,9037990
2957,1422,2015-05-04,9137398
2958,1422,2021-04-21,9870981
2959,1423,2015-01-01,11701732
2960,1423,2020-06-02,12532787
2961,1423,2023-05-04,15454538
2962,1424,2015-01-01,17541890
2963,1424,2016-01-21,19067027
2964,1424,2020-02-03,18541242
2965,1425,2015-01-01,1699806
2966,1425,2017-05-19,1634028
2967,1426,2015-01-01,1022236
2968,1426,2024-01-16,1115358
2969,1426,2025-09-08,1139862
2970,1427,2015-01-01,2638762
2971,1427,2020-02-20,2622175
2972,1428,2015-01-01,6141417
2973,1428,2020-09-18,7187920
2974,1429,2015-01-01,15399911
2975,1430,2015-01-01,3237328
2976,1430,2021-04-01,3254819
2977,1430,2025-07-26,3313898
2978,1431,2015-01-01,9072952
2979,1432,2015-01-01,10172722
2980,1432,2024-02-24,12283276
2981,1433,2015-01-01,3784828
2982,1433,2022-07-08,3434960
2983,1434,2015-01-01,14904100
2984,1435,2015-01-01,8471589
2985,1435,2022-03-16,9098956
2986,1436,2015-01-01,11027437
2987,1436,2024-10-01,11807460
2988,1437,2015-01-01,5698070
2989,1437,2020-06-17,6290710
2990,1438,2015-01-01,18180817
2991,1439,2015-01-01,17069574
2992,1439,2021-05-15,18714843
2993,1439,2024-08-13,17110823
2994,1440,2015-01-01,14346935
2995,1441,2015-01-01,11109748
2996,1441,2016-08-07,13164445
2997,1442,2015-01-01,7051543
2998,1442,2025-11-23,8465911
2999,1443,2015-01-01,1307032
3000,1443,2017-11-25,1464039
3001,1444,2015-01-01,9066092
3002,1444,2022-01-27,10973431
3003,1444,2023-10-11,10091645
3004,1445,2015-01-01,11116041
3005,1445,2016-07-16,12858112
3006,1446,2015-01-01,10190782
3007,1447,2015-01-01,5228497
3008,1447,2018-11-12,5950335
3009,1448,2015-01-01,12475884
3010,1449,2015-01-01,14365410
3011,1449,2015-08-04,14093203
3012,1450,2015-01-01,12342625
3013,1450,2023-06-10,11882435
3014,1451,2015-01-01,1966175
3015,1451,2023-10-27,2327240
3016,1452,2015-01-01,19894486
3017,1452,2019-02-11,17029252
3018,1452,2022-09-03,16365454
3019,1453,2015-01-01,13378988
3020,1453,2018-07-27,12652037
3021,1454,2015-01-01,8143568
3022,1455,2015-01-01,5845223
3023,1455,2016-11-09,5758566
3024,1456,2015-01-01,10768254
3025,1456,2023-11-07,13162758
3026,1457,2015-01-01,3770485
3027,1457,2019-02-11,4016049
3028,1458,2015-01-01,5674115
3029,1458,2020-12-05,5336754
3030,1459,2015-01-01,10379609
3031,1460,2015-01-01,5691629
3032,1460,2024-11-22,5731037
3033,1461,2015-01-01,4041570
3034,1461,2020-03-22,3595718
3035,1462,2015-01-01,10915025
3036,1462,2016-11-09,11898419
3037,1462,2017-11-28,14060220
3038,1462,2019-01-06,12099903
3039,1463,2015-01-01,3919667
3040,1463,2019-06-14,4180833
3041,1464,2015-01-01,6933546
3042,1464,2017-12-07,6889677
3043,1464,2020-07-29,6519668
3044,1464,2024-12-01,6000944
3045,1465,2015-01-01,14627132
3046,1465,2018-06-08,13661250
3047,1466,2015-01-01,1166237
3048,1466,2018-01-01,1451359
3049,1467,2015-01-01,12910187
3050,1467,2021-04-16,15988886
3051,1467,2023-10-14,14365118
3052,1468,2015-01-01,8738595
3053,1468,2015-12-13,9175915
3054,1469,2015-01-01,11135799
3055,1469,2018-01-30,13641892
3056,1470,2015-01-01,13022278
3057,1471,2015-01-01,6074227
3058,1472,2015-01-01,4195041
3059,1472,2019-12-01,3647586
3060,1473,2015-01-01,9031572
3061,1473,2020-11-29,8441436
3062,1474,2015-01-01,8572997
3063,1474,2020-06-06,8957799
3064,1475,2015-01-01,3073468
3065,1476,2015-01-01,1727422
3066,1477,2015-01-01,12461912
3067,1477,2023-07-04,12470799
3068,1478,2015-01-01,7180923
3069,1478,2016-04-26,7185441
3070,1478,2016-09-23,8171115
3071,1479,2015-01-01,10421177
3072,1479,2018-01-18,9124742
3073,1479,2021-07-09,10456815
3074,1480,2015-01-01,12874824
3075,1480,2018-07-14,12535466
3076,1480,2019-08-05,14300931
3077,1480,2022-11-30,15469987
3078,1481,2015-01-01,5785751
3079,1482,2015-01-01,10584980
3080,1482,2016-09-30,10454271
3081,1482,2020-08-30,12247393
3082,1483,2015-01-01,8287861
3083,1484,2015-01-01,8862904
3084,1485,2015-01-01,13920830
3085,1485,2019-10-25,14442711
3086,1486,2015-01-01,18933992
3087,1486,2017-02-19,18251336
3088,1486,2025-02-26,18264801
3089,1487,2015-01-01,15800596
3090,1487,2022-01-01,18726024
3091,1487,2023-10-01,19242397
3092,1488,2015-01-01,4968473
3093,1488,2018-06-03,6101246
3094,1489,2015-01-01,12836116
3095,1490,2015-01-01,4503421
3096,1490,2015-12-06,5034968
3097,1490,2017-04-11,6241416
3098,1490,2023-06-08,6373504
3099,1491,2015-01-01,15117026
3100,1491,2017-08-14,14905274
3101,1491,2018-07-01,14724030
3102,1492,2015-01-01,16801835
3103,1492,2016-09-11,19387071
3104,1493,2015-01-01,3244673
3105,1494,2015-01-01,6372768
3106,1494,2022-11-27,7510605
3107,1495,2015-01-01,11776078
3108,1495,2019-05-13,10268476
3109,1496,2015-01-01,3489037
3110,1496,2015-07-26,3837867
3111,1496,2025-10-14,3501485
3112,1497,2015-01-01,9251252
3113,1498,2015-01-01,4821084
3114,1498,2017-03-16,5305243
3115,1499,2015-01-01,15824315
3116,1500,2015-01-01,17033091
3117,1500,2023-12-05,15871419
3118,1501,2015-01-01,9256888
3119,1502,2015-01-01,7657954
3120,1502,2016-04-06,6886351
3121,1503,2015-01-01,12936510
3122,1503,2015-10-04,11366598
3123,1504,2015-01-01,5632507
3124,1504,2021-06-21,6219997
3125,1505,2015-01-01,10545695
3126,1505,2015-01-18,10514624
3127,1506,2015-01-01,8404464
3128,1506,2021-08-07,7425471
3129,1506,2023-03-31,7161323
3130,1506,2025-09-27,6523168
3131,1507,2015-01-01,11454522
3132,1508,2015-01-01,2343599
3133,1509,2015-01-01,9215507
3134,1509,2018-12-15,9074148
3135,1510,2015-01-01,9242919
3136,1510,2020-01-18,9845091
3137,1511,2015-01-01,5982922
3138,1511,2018-07-15,6767974
3139,1511,2019-08-29,5950807
3140,1512,2015-01-01,5805035
3141,1513,2015-01-01,12562173
3142,1513,2018-07-14,13825269
3143,1514,2015-01-01,13753999
3144,1514,2019-10-05,12839037
3145,1515,2015-01-01,17064109
3146,1515,2015-01-13,18158755
3147,1515,2022-01-23,17307869
3148,1516,2015-01-01,17471493
3149,1516,2018-02-01,16260407
3150,1517,2015-01-01,17674281
3151,1517,2026-01-19,19053756
3152,1518,2015-01-01,12436263
3153,1518,2018-07-16,15144134
3154,1518,2021-05-21,13717320
3155,1519,2015-01-01,4162424
3156,1520,2015-01-01,10220452
3157,1520,2019-03-07,8811394
3158,1521,2015-01-01,14013591
3159,1521,2021-03-28,12828979
3160,1521,2021-10-09,13100800
3161,1522,2015-01-01,10825983
3162,1523,2015-01-01,15935629
3163,1523,2016-04-03,19134383
3164,1523,2019-09-22,22934506
3165,1524,2015-01-01,13374882
3166,1525,2015-01-01,5848612
3167,1525,2021-11-12,7295378
3168,1526,2015-01-01,11600605
3169,1526,2018-01-18,10884185
3170,1526,2025-01-29,12768448
3171,1526,2025-11-10,12124443
3172,1527,2015-01-01,13261843
3173,1527,2024-04-23,12938335
3174,1528,2015-01-01,13948751
3175,1528,2026-04-18,17309997
3176,1529,2015-01-01,9730115
3177,1529,2023-06-05,10260637
3178,1530,2015-01-01,15289506
3179,1531,2015-01-01,10351018
3180,1531,2015-08-23,11190511
3181,1531,2017-11-28,12681793
3182,1532,2015-01-01,5037059
3183,1533,2015-01-01,14649808
3184,1533,2020-08-17,14297634
3185,1534,2015-01-01,14867232
3186,1534,2017-07-25,18409764
3187,1535,2015-01-01,15052819
3188,1535,2016-08-11,16009166
3189,1536,2015-01-01,12200564
3190,1536,2016-07-01,11068324
3191,1536,2021-02-14,12383983
3192,1537,2015-01-01,15149951
3193,1537,2019-07-30,17426648
3194,1537,2025-11-19,20917665
3195,1538,2015-01-01,17515156
3196,1539,2015-01-01,8765000
3197,1539,2018-11-16,9911999
3198,1539,2020-12-21,10859145
3199,1540,2015-01-01,8231344
3200,1541,2015-01-01,10035902
3201,1541,2016-08-15,8823361
3202,1541,2023-01-29,9531093
3203,1542,2015-01-01,11105312
3204,1542,2017-03-23,12915835
3205,1543,2015-01-01,13457016
3206,1543,2018-05-15,12439915
3207,1543,2026-01-19,14492113
3208,1543,2026-05-17,14015075
3209,1544,2015-01-01,17556686
3210,1544,2021-06-27,21833255
3211,1545,2015-01-01,1209794
3212,1546,2015-01-01,12572551
3213,1546,2015-09-28,14322849
3214,1546,2021-03-23,14830685
3215,1546,2023-08-19,17809995
3216,1547,2015-01-01,13535275
3217,1548,2015-01-01,18439996
3218,1549,2015-01-01,2742802
3219,1549,2019-06-24,2554768
3220,1550,2015-01-01,18773775
3221,1551,2015-01-01,10818192
3222,1551,2026-03-19,12140756
3223,1552,2015-01-01,5832451
3224,1552,2020-04-22,5408006
3225,1552,2024-02-13,5992303
3226,1553,2015-01-01,6236504
3227,1553,2021-03-09,7612189
3228,1554,2015-01-01,10050509
3229,1554,2017-11-19,11428505
3230,1555,2015-01-01,14244186
3231,1555,2021-08-10,16471619
3232,1556,2015-01-01,15940682
3233,1557,2015-01-01,7614597
3234,1557,2015-11-15,7141607
3235,1558,2015-01-01,5718584
3236,1558,2017-05-30,6653740
3237,1558,2025-10-11,7806199
3238,1559,2015-01-01,15305546
3239,1560,2015-01-01,4785736
3240,1561,2015-01-01,5641191
3241,1561,2019-03-08,6657601
3242,1561,2020-09-05,5731040
3243,1562,2015-01-01,2644514
3244,1562,2019-11-21,3009500
3245,1562,2026-02-22,3181634
3246,1563,2015-01-01,17890622
3247,1563,2017-08-13,16112295
3248,1563,2017-11-12,18961636
3249,1563,2023-01-03,21982109
3250,1564,2015-01-01,19224655
3251,1565,2015-01-01,8130862
3252,1565,2019-05-13,8379207
3253,1566,2015-01-01,13785099
3254,1567,2015-01-01,18096278
3255,1568,2015-01-01,19128028
3256,1568,2015-08-09,20074982
3257,1569,2015-01-01,3878767
3258,1569,2020-06-08,3888371
3259,1570,2015-01-01,12259799
3260,1570,2021-02-16,11662474
3261,1571,2015-01-01,10597919
3262,1571,2015-10-10,12724743
3263,1571,2019-01-13,13866885
3264,1572,2015-01-01,1806206
3265,1572,2021-11-25,1802934
3266,1573,2015-01-01,15069591
3267,1574,2015-01-01,2744782
3268,1575,2015-01-01,7301429
3269,1576,2015-01-01,13401422
3270,1576,2016-04-22,11892859
3271,1576,2016-12-21,12791604
3272,1577,2015-01-01,8219201
3273,1577,2018-11-03,9698230
3274,1578,2015-01-01,1030682
3275,1579,2015-01-01,12133437
3276,1580,2015-01-01,4681741
3277,1580,2025-06-04,5453447
3278,1581,2015-01-01,18803858
3279,1581,2015-01-27,22711877
3280,1581,2015-04-16,25140065
3281,1582,2015-01-01,19149369
3282,1582,2019-07-13,17937115
3283,1582,2021-03-21,19005612
3284,1583,2015-01-01,18098368
3285,1583,2026-02-28,20866202
3286,1584,2015-01-01,2198642
3287,1585,2015-01-01,3286322
3288,1586,2015-01-01,3061444
3289,1587,2015-01-01,3143268
3290,1587,2024-01-12,3155793
3291,1588,2015-01-01,18078239
3292,1588,2025-04-13,20335152
3293,1589,2015-01-01,12078758
3294,1590,2015-01-01,4457040
3295,1591,2015-01-01,8289414
3296,1591,2017-04-20,8564892
3297,1592,2015-01-01,12820005
3298,1592,2023-01-19,11907656
3299,1593,2015-01-01,1403399
3300,1594,2015-01-01,14533035
3301,1594,2021-03-10,14200293
3302,1595,2015-01-01,10456720
3303,1595,2025-10-18,10925424
3304,1596,2015-01-01,16126437
3305,1596,2017-10-23,13940283
3306,1597,2015-01-01,2248284
3307,1598,2015-01-01,16521933
3308,1598,2018-05-04,18385990
3309,1598,2019-07-24,18605139
3310,1599,2015-01-01,18687053
3311,1599,2015-11-17,20711518
3312,1600,2015-01-01,7852014
3313,1600,2023-08-14,6997183
3314,1601,2015-01-01,4134280
3315,1602,2015-01-01,18312640
3316,1602,2015-08-11,18673715
3317,1602,2021-05-13,21839530
3318,1602,2023-05-15,27105180
3319,1603,2015-01-01,4785703
3320,1604,2015-01-01,16771348
3321,1604,2022-02-15,16840983
3322,1604,2024-07-26,16714661
3323,1605,2015-01-01,18492471
3324,1606,2015-01-01,7684251
3325,1607,2015-01-01,3203616
3326,1607,2026-04-22,2776489
3327,1608,2015-01-01,11765858
3328,1608,2018-09-22,11567436
3329,1608,2018-11-01,14362317
3330,1609,2015-01-01,7958496
3331,1609,2020-09-09,7578345
3332,1610,2015-01-01,19089815
3333,1611,2015-01-01,12669476
3334,1611,2021-03-24,12997522
3335,1612,2015-01-01,6031526
3336,1612,2021-01-31,5722503
3337,1613,2015-01-01,9033448
3338,1613,2019-01-30,9768779
3339,1613,2021-11-01,10621659
3340,1613,2023-08-30,12262002
3341,1614,2015-01-01,6472542
3342,1615,2015-01-01,14015640
3343,1615,2021-04-22,12709529
3344,1616,2015-01-01,16707654
3345,1616,2016-01-29,18882316
3346,1616,2024-06-09,18581340
3347,1616,2025-01-14,16116074
3348,1617,2015-01-01,12081380
3349,1617,2023-12-12,11562772
3350,1618,2015-01-01,15271451
3351,1618,2017-08-13,15942645
3352,1619,2015-01-01,7979908
3353,1620,2015-01-01,7791207
3354,1621,2015-01-01,18295244
3355,1621,2024-06-20,16704218
3356,1622,2015-01-01,16503016
3357,1623,2015-01-01,13893245
3358,1623,2019-06-08,14922321
3359,1624,2015-01-01,8448364
3360,1625,2015-01-01,3336474
3361,1625,2018-07-28,3918363
3362,1626,2015-01-01,3054538
3363,1627,2015-01-01,5220541
3364,1627,2024-08-04,5211387
3365,1627,2025-06-03,5054678
3366,1628,2015-01-01,4573390
3367,1628,2020-01-21,3895463
3368,1628,2022-06-19,4159370
3369,1628,2024-01-06,4896717
3370,1629,2015-01-01,1256827
3371,1629,2021-08-17,1351995
3372,1630,2015-01-01,16834382
3373,1631,2015-01-01,1267521
3374,1631,2024-11-12,1465520
3375,1632,2015-01-01,8508149
3376,1632,2024-07-15,9665340
3377,1633,2015-01-01,6600812
3378,1633,2015-09-21,7705413
3379,1633,2015-09-30,7995576
3380,1633,2020-11-15,9738144
3381,1634,2015-01-01,4890758
3382,1635,2015-01-01,17819584
3383,1636,2015-01-01,11705186
3384,1637,2015-01-01,17130671
3385,1637,2021-02-12,20875721
3386,1638,2015-01-01,7657854
3387,1639,2015-01-01,3062876
3388,1640,2015-01-01,3783145
3389,1641,2015-01-01,2612288
3390,1641,2018-07-19,2968946
3391,1641,2023-04-23,2854532
3392,1642,2015-01-01,7491511
3393,1643,2015-01-01,10739757
3394,1643,2018-06-11,12945479
3395,1644,2015-01-01,2739094
3396,1644,2023-12-04,3049868
3397,1645,2015-01-01,16000014
3398,1645,2015-01-21,14201200
3399,1645,2022-11-03,15587484
3400,1645,2025-08-11,19034934
3401,1646,2015-01-01,15334224
3402,1646,2017-02-20,17191846
3403,1646,2021-11-28,18619210
3404,1646,2025-09-17,19362017
3405,1647,2015-01-01,13623117
3406,1647,2021-08-09,14903220
3407,1648,2015-01-01,12739588
3408,1648,2015-01-07,12880415
3409,1648,2024-10-31,13293922
3410,1649,2015-01-01,10931965
3411,1650,2015-01-01,13671081
3412,1650,2019-12-01,12902923
3413,1651,2015-01-01,10649317
3414,1651,2015-03-04,9120406
3415,1651,2020-03-03,9995940
3416,1652,2015-01-01,13302581
3417,1653,2015-01-01,10447214
3418,1653,2019-04-15,13002241
3419,1653,2021-04-19,13027527
3420,1653,2022-10-04,14787006
3421,1654,2015-01-01,7585951
3422,1654,2015-06-12,8341945
3423,1654,2016-09-29,10284577
3424,1655,2015-01-01,7116938
3425,1656,2015-01-01,3960960
3426,1656,2022-09-28,4571326
3427,1657,2015-01-01,9183162
3428,1657,2015-04-07,10389537
3429,1657,2020-05-09,10737190
3430,1657,2020-09-01,10680694
3431,1658,2015-01-01,10546702
3432,1658,2022-01-06,9990876
3433,1659,2015-01-01,2680031
3434,1659,2020-11-26,2636694
3435,1659,2021-08-30,3072898
3436,1660,2015-01-01,4834915
3437,1661,2015-01-01,12031120
3438,1662,2015-01-01,4227356
3439,1663,2015-01-01,14319949
3440,1663,2020-07-01,17381728
3441,1663,2023-10-11,17688056
3442,1664,2015-01-01,2031127
3443,1664,2025-02-15,1835773
3444,1665,2015-01-01,12698721
3445,1665,2025-05-30,14439806
3446,1666,2015-01-01,9779657
3447,1666,2015-08-30,11871467
3448,1666,2025-10-13,12929800
3449,1667,2015-01-01,19666518
3450,1667,2020-06-30,18315885
3451,1667,2021-10-07,17903004
3452,1667,2025-12-25,18852580
3453,1668,2015-01-01,7946304
3454,1668,2024-02-06,9597326
3455,1669,2015-01-01,7271023
3456,1670,2015-01-01,14519740
3457,1670,2021-10-02,12871979
3458,1671,2015-01-01,9460720
3459,1671,2025-01-18,11713503
3460,1672,2015-01-01,17956976
3461,1672,2017-04-06,22338127
3462,1672,2017-10-14,22448375
3463,1672,2023-06-15,21627942
3464,1673,2015-01-01,9055249
3465,1673,2017-11-17,7780073
3466,1673,2018-06-08,7259332
3467,1674,2015-01-01,17604584
